,game_identifier,image_path,centre_tile,context_string,features
20329,megaman,../data/context_data/megaman/-/-----#--#.png,-,-----#--#,"['passable', 'empty']"
25370,loz,../data/context_data/loz/W/PFFWWWWWW.png,W,PFFWWWWWW,"['solid', 'wall']"
14142,lode_runner,../data/context_data/lode_runner/b/@@bbb@BBb.png,b,@@bbb@BBb,"['solid', 'breakable']"
11088,lode_runner,../data/context_data/lode_runner/#/#####@#b#.png,#,#####@#b#,"['passable', 'climbable']"
17621,kid_icarus,../data/context_data/kid_icarus/T/----T#--#.png,T,----T#--#,"['solid', 'passable']"
16514,lode_runner,../data/context_data/lode_runner/b/Gb#bb#b@#.png,b,Gb#bb#b@#,"['solid', 'breakable']"
2214,lode_runner,../data/context_data/lode_runner/@/bb@@@@bb#.png,@,bb@@@@bb#,"['passable', 'empty']"
3009,lode_runner,../data/context_data/lode_runner/@/--@G@bbbb.png,@,--@G@bbbb,"['passable', 'empty']"
16258,lode_runner,../data/context_data/lode_runner/b/@@@bb--b@.png,b,@@@bb--b@,"['solid', 'breakable']"
15518,lode_runner,../data/context_data/lode_runner/b/@bbbbb@E#.png,b,@bbbbb@E#,"['solid', 'breakable']"
1344,lode_runner,../data/context_data/lode_runner/@/bBb@@@bb@.png,@,bBb@@@bb@,"['passable', 'empty']"
1841,lode_runner,../data/context_data/lode_runner/@/@#@@@@bbb.png,@,@#@@@@bbb,"['passable', 'empty']"
4917,lode_runner,../data/context_data/lode_runner/@/ @@ @@ bb.png,@, @@ @@ bb,"['passable', 'empty']"
17053,lode_runner,../data/context_data/lode_runner/b/EG@bb@@bb.png,b,EG@bb@@bb,"['solid', 'breakable']"
19662,megaman,../data/context_data/megaman/#/---###@@@.png,#,---###@@@,['solid']
15535,lode_runner,../data/context_data/lode_runner/b/bbbbbb@@b.png,b,bbbbbb@@b,"['solid', 'breakable']"
563,lode_runner,../data/context_data/lode_runner/G/---EGGBBB.png,G,---EGGBBB,"['passable', 'collectable']"
20792,megaman,../data/context_data/megaman/-/#-#------.png,-,#-#------,"['passable', 'empty']"
2075,lode_runner,../data/context_data/lode_runner/@/#@@@@@bbb.png,@,#@@@@@bbb,"['passable', 'empty']"
17396,lode_runner,../data/context_data/lode_runner/b/#G-#bG#bb.png,b,#G-#bG#bb,"['solid', 'breakable']"
25346,loz,../data/context_data/loz/W/WWWWWPWWP.png,W,WWWWWPWWP,"['solid', 'wall']"
13504,lode_runner,../data/context_data/lode_runner/b/bbbbbGbb@.png,b,bbbbbGbb@,"['solid', 'breakable']"
2351,lode_runner,../data/context_data/lode_runner/@/@@@E@@Bbb.png,@,@@@E@@Bbb,"['passable', 'empty']"
15516,lode_runner,../data/context_data/lode_runner/b/GG@bb@EG@.png,b,GG@bb@EG@,"['solid', 'breakable']"
24795,loz,../data/context_data/loz/F/BBBFFFWWW.png,F,BBBFFFWWW,['solid']
9409,lode_runner,../data/context_data/lode_runner/B/bBBBBBBBb.png,B,bBBBBBBBb,['solid']
13777,lode_runner,../data/context_data/lode_runner/b/ bG bb bb.png,b, bG bb bb,"['solid', 'breakable']"
11938,lode_runner,../data/context_data/lode_runner/#/#bb@##GGG.png,#,#bb@##GGG,"['passable', 'climbable']"
4637,lode_runner,../data/context_data/lode_runner/@/BBB#@@#@@.png,@,BBB#@@#@@,"['passable', 'empty']"
20046,megaman,../data/context_data/megaman/#/-##-##--D.png,#,-##-##--D,['solid']
5987,lode_runner,../data/context_data/lode_runner/@/@@@M@@###.png,@,@@@M@@###,"['passable', 'empty']"
8220,lode_runner,../data/context_data/lode_runner/B/@B @B EB .png,B,@B @B EB ,['solid']
11152,lode_runner,../data/context_data/lode_runner/#/#bb@#b@#b.png,#,#bb@#b@#b,"['passable', 'climbable']"
1850,lode_runner,../data/context_data/lode_runner/@/####@@@@@.png,@,####@@@@@,"['passable', 'empty']"
6809,lode_runner,../data/context_data/lode_runner/-/bbb---@b#.png,-,bbb---@b#,"['passable', 'climbable']"
12418,lode_runner,../data/context_data/lode_runner/#/@G#-##@#@.png,#,@G#-##@#@,"['passable', 'climbable']"
16378,lode_runner,../data/context_data/lode_runner/b/bb#BbbBbb.png,b,bb#BbbBbb,"['solid', 'breakable']"
14253,lode_runner,../data/context_data/lode_runner/b/@@#bbb@##.png,b,@@#bbb@##,"['solid', 'breakable']"
14581,lode_runner,../data/context_data/lode_runner/b/@@@bbB@Gb.png,b,@@@bbB@Gb,"['solid', 'breakable']"
23080,smb,../data/context_data/smb/-/-SS------.png,-,-SS------,"['passable', 'empty']"
360,lode_runner,../data/context_data/lode_runner/G/ -- G@ @@.png,G, -- G@ @@,"['passable', 'collectable']"
22048,smb,../data/context_data/smb/-/------XX-.png,-,------XX-,"['passable', 'empty']"
3029,lode_runner,../data/context_data/lode_runner/@/@@G@@G@@G.png,@,@@G@@G@@G,"['passable', 'empty']"
13215,lode_runner,../data/context_data/lode_runner/b/bBbBbBbBb.png,b,bBbBbBbBb,"['solid', 'breakable']"
16630,lode_runner,../data/context_data/lode_runner/b/@b@@bb@bb.png,b,@b@@bb@bb,"['solid', 'breakable']"
2599,lode_runner,../data/context_data/lode_runner/@/ @# @b @@.png,@, @# @b @@,"['passable', 'empty']"
24781,loz,../data/context_data/loz/F/BFBBFBDDD.png,F,BFBBFBDDD,['solid']
7013,lode_runner,../data/context_data/lode_runner/-/-@@@--@--.png,-,-@@@--@--,"['passable', 'climbable']"
21417,megaman,../data/context_data/megaman/#/B##B#####.png,#,B##B#####,['solid']
3700,lode_runner,../data/context_data/lode_runner/@/@@@B@GB#b.png,@,@@@B@GB#b,"['passable', 'empty']"
10917,lode_runner,../data/context_data/lode_runner/#/@Gb@#b-#-.png,#,@Gb@#b-#-,"['passable', 'climbable']"
10315,lode_runner,../data/context_data/lode_runner/#/b######G@.png,#,b######G@,"['passable', 'climbable']"
7872,lode_runner,../data/context_data/lode_runner/B/   BBB--#.png,B,   BBB--#,['solid']
7116,lode_runner,../data/context_data/lode_runner/-/@@G--@@@#.png,-,@@G--@@@#,"['passable', 'climbable']"
20906,megaman,../data/context_data/megaman/U/--#-U####.png,U,--#-U####,"['passable', 'collectable']"
3195,lode_runner,../data/context_data/lode_runner/@/#B@#@@bbb.png,@,#B@#@@bbb,"['passable', 'empty']"
8944,lode_runner,../data/context_data/lode_runner/B/b#@bBB@@@.png,B,b#@bBB@@@,['solid']
7165,lode_runner,../data/context_data/lode_runner/-/#@G#--@@@.png,-,#@G#--@@@,"['passable', 'climbable']"
20491,megaman,../data/context_data/megaman/-/---+--###.png,-,---+--###,"['passable', 'empty']"
12707,lode_runner,../data/context_data/lode_runner/#/@#--#@-#@.png,#,@#--#@-#@,"['passable', 'climbable']"
2752,lode_runner,../data/context_data/lode_runner/@/BbB@@@@@G.png,@,BbB@@@@@G,"['passable', 'empty']"
20617,megaman,../data/context_data/megaman/-/--------M.png,-,--------M,"['passable', 'empty']"
14338,lode_runner,../data/context_data/lode_runner/b/@E@bbb@@@.png,b,@E@bbb@@@,"['solid', 'breakable']"
15677,lode_runner,../data/context_data/lode_runner/b/@GGbbbbbb.png,b,@GGbbbbbb,"['solid', 'breakable']"
8168,lode_runner,../data/context_data/lode_runner/B/-@GBBb@@@.png,B,-@GBBb@@@,['solid']
18391,kid_icarus,../data/context_data/kid_icarus/#/T---#----.png,#,T---#----,['solid']
25168,loz,../data/context_data/loz/W/OOOWWDWWW.png,W,OOOWWDWWW,"['solid', 'wall']"
13494,lode_runner,../data/context_data/lode_runner/b/G#bbbbbbb.png,b,G#bbbbbbb,"['solid', 'breakable']"
21852,smb,../data/context_data/smb/?/----?S---.png,?,----?S---,"['solid', 'collectable']"
10622,lode_runner,../data/context_data/lode_runner/#/@#@@#--#@.png,#,@#@@#--#@,"['passable', 'climbable']"
19731,megaman,../data/context_data/megaman/#/|##|##|--.png,#,|##|##|--,['solid']
18322,kid_icarus,../data/context_data/kid_icarus/#/T#####-##.png,#,T#####-##,['solid']
14896,lode_runner,../data/context_data/lode_runner/b/@b@BbBb@@.png,b,@b@BbBb@@,"['solid', 'breakable']"
22538,smb,../data/context_data/smb/X/XX-XX----.png,X,XX-XX----,['solid']
16793,lode_runner,../data/context_data/lode_runner/b/bb Bb bB .png,b,bb Bb bB ,"['solid', 'breakable']"
11628,lode_runner,../data/context_data/lode_runner/#/@##@####@.png,#,@##@####@,"['passable', 'climbable']"
3408,lode_runner,../data/context_data/lode_runner/@/#@@#@@@BB.png,@,#@@#@@@BB,"['passable', 'empty']"
20572,megaman,../data/context_data/megaman/-/--|---HHH.png,-,--|---HHH,"['passable', 'empty']"
20253,megaman,../data/context_data/megaman/-/------BB#.png,-,------BB#,"['passable', 'empty']"
24679,loz,../data/context_data/loz/F/PPPPFFPFP.png,F,PPPPFFPFP,['solid']
15986,lode_runner,../data/context_data/lode_runner/b/@Bb@bb@bb.png,b,@Bb@bb@bb,"['solid', 'breakable']"
8259,lode_runner,../data/context_data/lode_runner/B/@B@@BG@BB.png,B,@B@@BG@BB,['solid']
17581,kid_icarus,../data/context_data/kid_icarus/T/D--TTT---.png,T,D--TTT---,"['solid', 'passable']"
13324,lode_runner,../data/context_data/lode_runner/b/b@#@b##b@.png,b,b@#@b##b@,"['solid', 'breakable']"
11853,lode_runner,../data/context_data/lode_runner/#/@@@b#G@#b.png,#,@@@b#G@#b,"['passable', 'climbable']"
22648,smb,../data/context_data/smb/X/XX-XX-XX-.png,X,XX-XX-XX-,['solid']
17302,lode_runner,../data/context_data/lode_runner/b/ ## bb bb.png,b, ## bb bb,"['solid', 'breakable']"
7925,lode_runner,../data/context_data/lode_runner/B/bBbbBBbBB.png,B,bBbbBBbBB,['solid']
2174,lode_runner,../data/context_data/lode_runner/@/@bb@@@---.png,@,@bb@@@---,"['passable', 'empty']"
569,lode_runner,../data/context_data/lode_runner/G/bb#@G#bb#.png,G,bb#@G#bb#,"['passable', 'collectable']"
7179,lode_runner,../data/context_data/lode_runner/-/@@@G-#b@#.png,-,@@@G-#b@#,"['passable', 'climbable']"
5380,lode_runner,../data/context_data/lode_runner/@/#@@#@@b#B.png,@,#@@#@@b#B,"['passable', 'empty']"
22817,smb,../data/context_data/smb/E/]--]E-XXX.png,E,]--]E-XXX,"['hazard', 'moving']"
4551,lode_runner,../data/context_data/lode_runner/@/@G@@@@@--.png,@,@G@@@@@--,"['passable', 'empty']"
15575,lode_runner,../data/context_data/lode_runner/b/bGGbbbG@@.png,b,bGGbbbG@@,"['solid', 'breakable']"
17921,kid_icarus,../data/context_data/kid_icarus/-/MM#--#--#.png,-,MM#--#--#,"['passable', 'empty']"
12191,lode_runner,../data/context_data/lode_runner/#/G#bb#b-#b.png,#,G#bb#b-#b,"['passable', 'climbable']"
22192,smb,../data/context_data/smb/-/-E-----X-.png,-,-E-----X-,"['passable', 'empty']"
12169,lode_runner,../data/context_data/lode_runner/#/##b@#@G#@.png,#,##b@#@G#@,"['passable', 'climbable']"
17486,lode_runner,../data/context_data/lode_runner/b/@b@#b##@#.png,b,@b@#b##@#,"['solid', 'breakable']"
16174,lode_runner,../data/context_data/lode_runner/b/@@@BbB@G@.png,b,@@@BbB@G@,"['solid', 'breakable']"
6085,lode_runner,../data/context_data/lode_runner/@/#b @@ @@ .png,@,#b @@ @@ ,"['passable', 'empty']"
13486,lode_runner,../data/context_data/lode_runner/b/G@Bbb@@@@.png,b,G@Bbb@@@@,"['solid', 'breakable']"
21468,megaman,../data/context_data/megaman/#/--B###---.png,#,--B###---,['solid']
751,lode_runner,../data/context_data/lode_runner/G/b@@bG-bb@.png,G,b@@bG-bb@,"['passable', 'collectable']"
20851,megaman,../data/context_data/megaman/-/--#--C--#.png,-,--#--C--#,"['passable', 'empty']"
7334,lode_runner,../data/context_data/lode_runner/-/@@@#----@.png,-,@@@#----@,"['passable', 'climbable']"
8335,lode_runner,../data/context_data/lode_runner/B/@#@BB@   .png,B,@#@BB@   ,['solid']
10844,lode_runner,../data/context_data/lode_runner/#/@@#@#@@##.png,#,@@#@#@@##,"['passable', 'climbable']"
7071,lode_runner,../data/context_data/lode_runner/-/-b#--#@@#.png,-,-b#--#@@#,"['passable', 'climbable']"
20544,megaman,../data/context_data/megaman/-/#-#--#--#.png,-,#-#--#--#,"['passable', 'empty']"
15543,lode_runner,../data/context_data/lode_runner/b/E#bbbbGGG.png,b,E#bbbbGGG,"['solid', 'breakable']"
18275,kid_icarus,../data/context_data/kid_icarus/#/##-##T---.png,#,##-##T---,['solid']
9030,lode_runner,../data/context_data/lode_runner/B/@@@bBbE@@.png,B,@@@bBbE@@,['solid']
18910,megaman,../data/context_data/megaman/-/---C--#HH.png,-,---C--#HH,"['passable', 'empty']"
12472,lode_runner,../data/context_data/lode_runner/#/-#b@#bbbb.png,#,-#b@#bbbb,"['passable', 'climbable']"
10908,lode_runner,../data/context_data/lode_runner/#/@#-B#@@#@.png,#,@#-B#@@#@,"['passable', 'climbable']"
10890,lode_runner,../data/context_data/lode_runner/#/@#@##b#@@.png,#,@#@##b#@@,"['passable', 'climbable']"
25215,loz,../data/context_data/loz/W/WWWWWWIFF.png,W,WWWWWWIFF,"['solid', 'wall']"
8263,lode_runner,../data/context_data/lode_runner/B/bbBBBBBBB.png,B,bbBBBBBBB,['solid']
2219,lode_runner,../data/context_data/lode_runner/@/   G@@b#b.png,@,   G@@b#b,"['passable', 'empty']"
2892,lode_runner,../data/context_data/lode_runner/@/bbb@@MbBb.png,@,bbb@@MbBb,"['passable', 'empty']"
4474,lode_runner,../data/context_data/lode_runner/@/BBb@@#@E#.png,@,BBb@@#@E#,"['passable', 'empty']"
7719,lode_runner,../data/context_data/lode_runner/-/@-@@-#-@#.png,-,@-@@-#-@#,"['passable', 'climbable']"
23640,smb,../data/context_data/smb/S/oSSSSS---.png,S,oSSSSS---,"['solid', 'breakable']"
8756,lode_runner,../data/context_data/lode_runner/B/ @@ BB @@.png,B, @@ BB @@,['solid']
22632,smb,../data/context_data/smb/X/oooXXX---.png,X,oooXXX---,['solid']
4209,lode_runner,../data/context_data/lode_runner/@/###G@@#bb.png,@,###G@@#bb,"['passable', 'empty']"
16634,lode_runner,../data/context_data/lode_runner/b/@G@bb#b@#.png,b,@G@bb#b@#,"['solid', 'breakable']"
5372,lode_runner,../data/context_data/lode_runner/@/@#@@@@BB@.png,@,@#@@@@BB@,"['passable', 'empty']"
15676,lode_runner,../data/context_data/lode_runner/b/bb@-bb---.png,b,bb@-bb---,"['solid', 'breakable']"
22811,smb,../data/context_data/smb/E/---EE---X.png,E,---EE---X,"['hazard', 'moving']"
15875,lode_runner,../data/context_data/lode_runner/b/G@GbbbGbb.png,b,G@GbbbGbb,"['solid', 'breakable']"
14250,lode_runner,../data/context_data/lode_runner/b/b#M@bb@bG.png,b,b#M@bb@bG,"['solid', 'breakable']"
24978,loz,../data/context_data/loz/F/FFFBFFBFB.png,F,FFFBFFBFB,['solid']
12954,lode_runner,../data/context_data/lode_runner/b/#bG#bb#bb.png,b,#bG#bb#bb,"['solid', 'breakable']"
5489,lode_runner,../data/context_data/lode_runner/@/@@@@@@b@b.png,@,@@@@@@b@b,"['passable', 'empty']"
17355,lode_runner,../data/context_data/lode_runner/b/b#@bbbbb@.png,b,b#@bbbbb@,"['solid', 'breakable']"
19277,megaman,../data/context_data/megaman/-/MMM+--#--.png,-,MMM+--#--,"['passable', 'empty']"
10260,lode_runner,../data/context_data/lode_runner/#/##b@####b.png,#,##b@####b,"['passable', 'climbable']"
3712,lode_runner,../data/context_data/lode_runner/@/b@bb@bb#b.png,@,b@bb@bb#b,"['passable', 'empty']"
14529,lode_runner,../data/context_data/lode_runner/b/b##bb#BBb.png,b,b##bb#BBb,"['solid', 'breakable']"
19224,megaman,../data/context_data/megaman/-/--#---###.png,-,--#---###,"['passable', 'empty']"
23852,loz,../data/context_data/loz/P/PPWFPWFPW.png,P,PPWFPWFPW,"['element', 'block']"
13122,lode_runner,../data/context_data/lode_runner/b/GG#bb@bb@.png,b,GG#bb@bb@,"['solid', 'breakable']"
15632,lode_runner,../data/context_data/lode_runner/b/bG@bbG#bb.png,b,bG@bbG#bb,"['solid', 'breakable']"
17735,kid_icarus,../data/context_data/kid_icarus/-/ -- -H MM.png,-, -- -H MM,"['passable', 'empty']"
15952,lode_runner,../data/context_data/lode_runner/b/bbBbbBBBB.png,b,bbBbbBBBB,"['solid', 'breakable']"
21755,smb,../data/context_data/smb/o/---EooXXX.png,o,---EooXXX,"['passable', 'collectable']"
6408,lode_runner,../data/context_data/lode_runner/@/@@#@@#b@b.png,@,@@#@@#b@b,"['passable', 'empty']"
23746,loz,../data/context_data/loz/P/FFFPPPPFP.png,P,FFFPPPPFP,"['element', 'block']"
18476,kid_icarus,../data/context_data/kid_icarus/#/--#####--.png,#,--#####--,['solid']
13194,lode_runner,../data/context_data/lode_runner/b/@b#Gb#@@#.png,b,@b#Gb#@@#,"['solid', 'breakable']"
19947,megaman,../data/context_data/megaman/#/-L#####--.png,#,-L#####--,['solid']
13693,lode_runner,../data/context_data/lode_runner/b/--#bb#   .png,b,--#bb#   ,"['solid', 'breakable']"
5439,lode_runner,../data/context_data/lode_runner/@/BBB@@M   .png,@,BBB@@M   ,"['passable', 'empty']"
15707,lode_runner,../data/context_data/lode_runner/b/@@@bbb@G@.png,b,@@@bbb@G@,"['solid', 'breakable']"
1070,lode_runner,../data/context_data/lode_runner/@/@@@@@#@b#.png,@,@@@@@#@b#,"['passable', 'empty']"
2176,lode_runner,../data/context_data/lode_runner/@/#--#@@#-#.png,@,#--#@@#-#,"['passable', 'empty']"
7369,lode_runner,../data/context_data/lode_runner/-/bbb---@Gb.png,-,bbb---@Gb,"['passable', 'climbable']"
7877,lode_runner,../data/context_data/lode_runner/B/bbbbBBbbb.png,B,bbbbBBbbb,['solid']
16762,lode_runner,../data/context_data/lode_runner/b/@@Bbbb-@b.png,b,@@Bbbb-@b,"['solid', 'breakable']"
13675,lode_runner,../data/context_data/lode_runner/b/@@@@b#@b#.png,b,@@@@b#@b#,"['solid', 'breakable']"
7134,lode_runner,../data/context_data/lode_runner/-/GGG---@GG.png,-,GGG---@GG,"['passable', 'climbable']"
14049,lode_runner,../data/context_data/lode_runner/b/--GBbB@--.png,b,--GBbB@--,"['solid', 'breakable']"
9022,lode_runner,../data/context_data/lode_runner/B/#@-BB@@@@.png,B,#@-BB@@@@,['solid']
2307,lode_runner,../data/context_data/lode_runner/@/@bb@@@b@@.png,@,@bb@@@b@@,"['passable', 'empty']"
14674,lode_runner,../data/context_data/lode_runner/b/    bb @b.png,b,    bb @b,"['solid', 'breakable']"
12371,lode_runner,../data/context_data/lode_runner/#/b#@@#@BB@.png,#,b#@@#@BB@,"['passable', 'climbable']"
16692,lode_runner,../data/context_data/lode_runner/b/bG@bbbG@b.png,b,bG@bbbG@b,"['solid', 'breakable']"
1276,lode_runner,../data/context_data/lode_runner/@/BbbB@@Bbb.png,@,BbbB@@Bbb,"['passable', 'empty']"
19668,megaman,../data/context_data/megaman/#/-#--#-H#H.png,#,-#--#-H#H,['solid']
15721,lode_runner,../data/context_data/lode_runner/b/-b##b##b#.png,b,-b##b##b#,"['solid', 'breakable']"
13915,lode_runner,../data/context_data/lode_runner/b/@@##bb#@M.png,b,@@##bb#@M,"['solid', 'breakable']"
22096,smb,../data/context_data/smb/-/E--E-----.png,-,E--E-----,"['passable', 'empty']"
10953,lode_runner,../data/context_data/lode_runner/#/@#@@#GB#B.png,#,@#@@#GB#B,"['passable', 'climbable']"
20169,megaman,../data/context_data/megaman/@/@@-@@-@@-.png,@,@@-@@-@@-,['empty']
24309,loz,../data/context_data/loz/B/FBBFBBDDW.png,B,FBBFBBDDW,"['solid', 'block']"
19258,megaman,../data/context_data/megaman/-/   --|--|.png,-,   --|--|,"['passable', 'empty']"
11343,lode_runner,../data/context_data/lode_runner/#/#@#b#b@#@.png,#,#@#b#b@#@,"['passable', 'climbable']"
10774,lode_runner,../data/context_data/lode_runner/#/ @@ ## bb.png,#, @@ ## bb,"['passable', 'climbable']"
4381,lode_runner,../data/context_data/lode_runner/@/@@@@@@G@G.png,@,@@@@@@G@G,"['passable', 'empty']"
15144,lode_runner,../data/context_data/lode_runner/b/bb@bb@##G.png,b,bb@bb@##G,"['solid', 'breakable']"
18312,kid_icarus,../data/context_data/kid_icarus/#/--D######.png,#,--D######,['solid']
22866,smb,../data/context_data/smb/-/------Eoo.png,-,------Eoo,"['passable', 'empty']"
15109,lode_runner,../data/context_data/lode_runner/b/   Ebb@@b.png,b,   Ebb@@b,"['solid', 'breakable']"
3484,lode_runner,../data/context_data/lode_runner/@/@bb@@@@b@.png,@,@bb@@@@b@,"['passable', 'empty']"
16141,lode_runner,../data/context_data/lode_runner/b/ b@ bG b#.png,b, b@ bG b#,"['solid', 'breakable']"
1059,lode_runner,../data/context_data/lode_runner/@/bbbB@@@GG.png,@,bbbB@@@GG,"['passable', 'empty']"
7523,lode_runner,../data/context_data/lode_runner/-/BBB---BBB.png,-,BBB---BBB,"['passable', 'climbable']"
15042,lode_runner,../data/context_data/lode_runner/b/G@bbb@@--.png,b,G@bbb@@--,"['solid', 'breakable']"
19465,megaman,../data/context_data/megaman/B/###-BB-BB.png,B,###-BB-BB,"['solid', 'breakable']"
14807,lode_runner,../data/context_data/lode_runner/b/@#BBbB@@b.png,b,@#BBbB@@b,"['solid', 'breakable']"
12433,lode_runner,../data/context_data/lode_runner/#/@#b@#b@@G.png,#,@#b@#b@@G,"['passable', 'climbable']"
10818,lode_runner,../data/context_data/lode_runner/#/b#@b#bb##.png,#,b#@b#bb##,"['passable', 'climbable']"
5686,lode_runner,../data/context_data/lode_runner/@/@@#@@###E.png,@,@@#@@###E,"['passable', 'empty']"
16804,lode_runner,../data/context_data/lode_runner/b/@@#bbb@G@.png,b,@@#bbb@G@,"['solid', 'breakable']"
16527,lode_runner,../data/context_data/lode_runner/b/b##bb#@@#.png,b,b##bb#@@#,"['solid', 'breakable']"
2874,lode_runner,../data/context_data/lode_runner/@/#@ b@ bb .png,@,#@ b@ bb ,"['passable', 'empty']"
21621,megaman,../data/context_data/megaman/#/##-##---B.png,#,##-##---B,['solid']
1221,lode_runner,../data/context_data/lode_runner/@/@@@@@@#bG.png,@,@@@@@@#bG,"['passable', 'empty']"
19797,megaman,../data/context_data/megaman/#/##@##@--@.png,#,##@##@--@,['solid']
18699,megaman,../data/context_data/megaman/-/###--@--@.png,-,###--@--@,"['passable', 'empty']"
16990,lode_runner,../data/context_data/lode_runner/b/E@Gbbb--@.png,b,E@Gbbb--@,"['solid', 'breakable']"
23795,loz,../data/context_data/loz/P/PPFPPPPPP.png,P,PPFPPPPPP,"['element', 'block']"
25058,loz,../data/context_data/loz/W/WM-WWWWWW.png,W,WM-WWWWWW,"['solid', 'wall']"
16422,lode_runner,../data/context_data/lode_runner/b/@@@Bbb@@@.png,b,@@@Bbb@@@,"['solid', 'breakable']"
10018,lode_runner,../data/context_data/lode_runner/#/@@@###b#@.png,#,@@@###b#@,"['passable', 'climbable']"
16460,lode_runner,../data/context_data/lode_runner/b/G@@bb@Bbb.png,b,G@@bb@Bbb,"['solid', 'breakable']"
12475,lode_runner,../data/context_data/lode_runner/#/#@@b#@b##.png,#,#@@b#@b##,"['passable', 'climbable']"
17713,kid_icarus,../data/context_data/kid_icarus/-/--T---TT-.png,-,--T---TT-,"['passable', 'empty']"
2161,lode_runner,../data/context_data/lode_runner/@/##-#@@#@@.png,@,##-#@@#@@,"['passable', 'empty']"
18052,kid_icarus,../data/context_data/kid_icarus/-/###----##.png,-,###----##,"['passable', 'empty']"
2815,lode_runner,../data/context_data/lode_runner/@/@@@b@@bbG.png,@,@@@b@@bbG,"['passable', 'empty']"
15852,lode_runner,../data/context_data/lode_runner/b/#b@#b@#bE.png,b,#b@#b@#bE,"['solid', 'breakable']"
3047,lode_runner,../data/context_data/lode_runner/@/--@@@GbBb.png,@,--@@@GbBb,"['passable', 'empty']"
23908,loz,../data/context_data/loz/O/OOOOOODDD.png,O,OOOOOODDD,"['element', 'block']"
13969,lode_runner,../data/context_data/lode_runner/b/@bb-bG@bb.png,b,@bb-bG@bb,"['solid', 'breakable']"
9246,lode_runner,../data/context_data/lode_runner/B/@@G@BB@@@.png,B,@@G@BB@@@,['solid']
3986,lode_runner,../data/context_data/lode_runner/@/##@#@#@@#.png,@,##@#@#@@#,"['passable', 'empty']"
10616,lode_runner,../data/context_data/lode_runner/#/#E#b#bb#b.png,#,#E#b#bb#b,"['passable', 'climbable']"
17089,lode_runner,../data/context_data/lode_runner/b/bb#@b#@bb.png,b,bb#@b#@bb,"['solid', 'breakable']"
438,lode_runner,../data/context_data/lode_runner/G/B@BbGBbGB.png,G,B@BbGBbGB,"['passable', 'collectable']"
16757,lode_runner,../data/context_data/lode_runner/b/@b@@b@@#@.png,b,@b@@b@@#@,"['solid', 'breakable']"
1622,lode_runner,../data/context_data/lode_runner/@/@@B@@@G@@.png,@,@@B@@@G@@,"['passable', 'empty']"
6757,lode_runner,../data/context_data/lode_runner/-/bbb---b--.png,-,bbb---b--,"['passable', 'climbable']"
22273,smb,../data/context_data/smb/-/--X---XXX.png,-,--X---XXX,"['passable', 'empty']"
10020,lode_runner,../data/context_data/lode_runner/#/G#Gb#b@#@.png,#,G#Gb#b@#@,"['passable', 'climbable']"
16487,lode_runner,../data/context_data/lode_runner/b/GG bb bb .png,b,GG bb bb ,"['solid', 'breakable']"
4887,lode_runner,../data/context_data/lode_runner/@/@#@G@@@@@.png,@,@#@G@@@@@,"['passable', 'empty']"
4756,lode_runner,../data/context_data/lode_runner/@/@@@@@-B#@.png,@,@@@@@-B#@,"['passable', 'empty']"
626,lode_runner,../data/context_data/lode_runner/G/b--bG@bbb.png,G,b--bG@bbb,"['passable', 'collectable']"
21868,smb,../data/context_data/smb/Q/---QQQ---.png,Q,---QQQ---,['solid']
19877,megaman,../data/context_data/megaman/#/--W-#####.png,#,--W-#####,['solid']
5637,lode_runner,../data/context_data/lode_runner/@/--@-@@@@@.png,@,--@-@@@@@,"['passable', 'empty']"
1697,lode_runner,../data/context_data/lode_runner/@/b#@@@@#bb.png,@,b#@@@@#bb,"['passable', 'empty']"
1762,lode_runner,../data/context_data/lode_runner/@/B--B@#@@#.png,@,B--B@#@@#,"['passable', 'empty']"
1423,lode_runner,../data/context_data/lode_runner/@/@-@@@---@.png,@,@-@@@---@,"['passable', 'empty']"
21241,megaman,../data/context_data/megaman/#/www######.png,#,www######,['solid']
1786,lode_runner,../data/context_data/lode_runner/@/@--b@@b@G.png,@,@--b@@b@G,"['passable', 'empty']"
23428,smb,../data/context_data/smb/X/>XX]XX]XX.png,X,>XX]XX]XX,['solid']
12257,lode_runner,../data/context_data/lode_runner/#/@@E@#b@#@.png,#,@@E@#b@#@,"['passable', 'climbable']"
689,lode_runner,../data/context_data/lode_runner/G/---bG@bbG.png,G,---bG@bbG,"['passable', 'collectable']"
4949,lode_runner,../data/context_data/lode_runner/@/BGb@@b@@b.png,@,BGb@@b@@b,"['passable', 'empty']"
8360,lode_runner,../data/context_data/lode_runner/B/BBBBBB##@.png,B,BBBBBB##@,['solid']
21362,megaman,../data/context_data/megaman/#/--|######.png,#,--|######,['solid']
1730,lode_runner,../data/context_data/lode_runner/@/bbb#@G#b#.png,@,bbb#@G#b#,"['passable', 'empty']"
20047,megaman,../data/context_data/megaman/#/#---##-##.png,#,#---##-##,['solid']
18689,megaman,../data/context_data/megaman/@/H@@#@@---.png,@,H@@#@@---,['empty']
8671,lode_runner,../data/context_data/lode_runner/B/bbbBBB@@M.png,B,bbbBBB@@M,['solid']
2108,lode_runner,../data/context_data/lode_runner/@/B@ B@ B@ .png,@,B@ B@ B@ ,"['passable', 'empty']"
